275	IK	COMMITMENT
275	IK	BEHAVIOR
275	IK	TRUST
275	IK	POWER
275	IK	OUTCOMES
275	IK	IMPACT
275	IK	ORGANIZATIONS
275	IK	ORIENTATION
276	AK	LEAN PRODUCTION
276	AK	INTRINSIC MOTIVATION
276	AK	JOB DESIGN
276	AK	AUTONOMY
276	IK	JUST-IN-TIME
276	IK	SELF-MANAGING TEAMS
276	IK	MANUFACTURING PERFORMANCE
276	IK	ORGANIZATIONAL RESEARCH
276	IK	EMPLOYEE REACTIONS
276	IK	DIAGNOSTIC SURVEY
276	IK	PRODUCTION SYSTEM
276	IK	EMPIRICAL-TEST
276	IK	META-ANALYSIS
276	IK	TASK DESIGN
277	AK	ORDER FULFILLMENT
277	AK	E-COMMERCE
277	AK	GROCERY HOME DELIVERY
277	AK	SERVICE QUALITY
277	AK	INTERNET ORDERING
277	IK	STRUCTURAL EQUATION MODELS
277	IK	SERVICE QUALITY
277	IK	ELECTRONIC MARKETPLACES
277	IK	INTERNET
277	IK	SATISFACTION
277	IK	TECHNOLOGIES
277	IK	OPERATIONS
277	IK	INDUSTRY
277	IK	SYSTEMS
277	IK	COSTS
278	AK	EMPIRICAL RESEARCH METHODS
278	AK	STRUCTURAL EQUATION MODELING
278	AK	OPERATIONS MANAGEMENT
278	IK	CONFIRMATORY FACTOR-ANALYSIS
278	IK	COVARIANCE STRUCTURE-ANALYSIS
278	IK	OF-FIT INDEXES
278	IK	SAMPLE-SIZE
278	IK	LATENT-VARIABLES
278	IK	CAUSAL-MODELS
278	IK	PRACTICAL ISSUES
278	IK	CROSS-VALIDATION
278	IK	GOODNESS
278	IK	ERROR
279	AK	EMPIRICAL RESEARCH
279	AK	OPERATIONS STRATEGY
279	AK	SUPPLY CHAIN MANAGEMENT
279	AK	SCALE DEVELOPMENT
279	AK	STRUCTURAL EQUATION MODELING
279	IK	MANUFACTURING FLEXIBILITY
279	IK	MANAGEMENT
279	IK	PERFORMANCE
279	IK	COMPETENCE
279	IK	DIMENSIONS
279	IK	CAPABILITIES
279	IK	PERSPECTIVE
279	IK	SYSTEMS
280	AK	PURCHASING
280	AK	SUPPLY MANAGEMENT
280	AK	RELATIONSHIPS
280	AK	PARTNERSHIP
280	AK	SUPPLIER BASE
280	IK	BUYER-SELLER RELATIONSHIPS
280	IK	PERSPECTIVE
280	IK	PERFORMANCE
280	IK	OUTCOMES
280	IK	CONSTRUCTS
280	IK	ISSUES
282	AK	SUPPLY CHAIN
282	AK	SUSTAINABILITY
282	AK	BY-PRODUCTS
282	IK	LIFE-CYCLE ASSESSMENT
282	IK	ENVIRONMENTAL-MANAGEMENT SYSTEMS
282	IK	PRODUCT RECOVERY
282	IK	INDUSTRIAL ECOLOGY
282	IK	OPERATIONS MANAGEMENT
282	IK	CONSUMPTION CHALLENGE
282	IK	REVERSE LOGISTICS
282	IK	GREEN
282	IK	PERFORMANCE
282	IK	NETWORKS
283	AK	LIFE CYCLE ASSESSMENT
283	AK	SUSTAINABLE DEVELOPMENT INNOVATION
283	AK	COMPLEXITY THEORY
283	IK	MODIFIED HERBICIDE-TOLERANT
283	IK	FARM SCALE EVALUATIONS
283	IK	INVERTEBRATE RESPONSES
283	IK	INDUSTRIAL ECOLOGY
283	IK	IMPACT ASSESSMENT
283	IK	COMPLEX WORLDS
283	IK	MANAGEMENT
283	IK	DESIGN
283	IK	CROPS
283	IK	SYSTEMS
284	AK	SUSTAINABILITY
284	AK	GOVERNMENTAL REGULATION
284	AK	CITY LOGISTICS/DISTRIBUTION
284	AK	RETAIL
284	AK	CASE STUDY
284	IK	SUPPLY CHAIN
284	IK	OPERATIONS MANAGEMENT
284	IK	STRATEGIES
284	IK	LOGISTICS
285	AK	REMANUFACTURING
285	AK	ENVIRONMENTAL LAWS
285	AK	PRICING
285	AK	COMPETITIVE STRATEGY
285	AK	REVERSE LOGISTICS
285	AK	CLOSED LOOP SUPPLY CHAINS
285	IK	PRODUCTS
285	IK	MANAGEMENT
285	IK	DESIGN
286	AK	REVERSE SUPPLY CHAIN
286	AK	SUPPLY CHAIN MANAGEMENT
286	AK	ENVIRONMENTAL UNCERTAINTY
286	AK	RISK PROPENSITY
286	AK	SUPPLIER DEVELOPMENT
286	AK	STRUCTURAL EQUATION MODELING
286	IK	DECISION-MAKING
286	IK	RISK-TAKING
286	IK	PRODUCT RECOVERY
286	IK	SAMPLE-SIZE
286	IK	PROPENSITY
286	IK	MODEL
286	IK	DETERMINANTS
286	IK	PERFORMANCE
286	IK	ENVIRONMENT
286	IK	MANAGEMENT
287	AK	OPERATIONS STRATEGY
287	AK	ENVIRONMENTAL ISSUES
287	AK	PRODUCT RECOVERY
287	IK	MANAGEMENT
288	AK	REMAINING LIFE
288	AK	REUSE
288	AK	RELIABILITY
288	IK	LOOP SUPPLY CHAINS
288	IK	REVERSE-LOGISTICS
288	IK	RECOVERY
288	IK	SYSTEMS
288	IK	MODELS
289	AK	EBUSINESS
289	AK	SUPPLY CHAINS
289	AK	TECHNOLOGY
290	AK	EBUSINESS TECHNOLOGIES
290	AK	CUSTOMER INTEGRATION
290	AK	SUPPLIER INTEGRATION
290	AK	OPERATIONAL PERFORMANCE
290	AK	SUPPLY CHAIN MANAGEMENT
290	IK	SUSTAINED COMPETITIVE ADVANTAGE
290	IK	ORGANIZATIONAL RESEARCH
290	IK	MANUFACTURING STRATEGIES
290	IK	RETROSPECTIVE REPORTS
290	IK	BUSINESS PERFORMANCE
290	IK	SCHEDULE INTEGRATION
290	IK	FIRM PERFORMANCE
290	IK	E-COMMERCE
290	IK	MANAGEMENT
290	IK	WEB
291	AK	SUPPLY CHAIN MANAGEMENT
291	AK	VISIBILITY
291	AK	RESOURCE-BASED THEORY
291	AK	CASE STUDIES
291	IK	COMPETITIVE ADVANTAGE
291	IK	INFORMATION
291	IK	MANAGEMENT
291	IK	FIRM
291	IK	VIEW
291	IK	KNOWLEDGE
291	IK	IMPACT
291	IK	ORGANIZATIONS
291	IK	COORDINATION
291	IK	SATISFACTION
292	AK	CASE STUDIES
292	AK	EBUSINESS
292	AK	SUPPLY CHAIN MANAGEMENT
292	AK	SUPPLY CHAIN LEADERSHIP
292	IK	MEDIUM-SIZED ENTERPRISES
292	IK	E-BUSINESS
292	IK	COMPETITIVE ADVANTAGE
292	IK	MANAGEMENT
292	IK	INTERNET
292	IK	SYSTEMS
292	IK	TECHNOLOGIES
292	IK	PERSPECTIVE
292	IK	NETWORKS
292	IK	COMMERCE
293	AK	E-BUSINESS
293	AK	PURCHASING
293	AK	TEAMS
293	AK	SUPPLY CHAIN MANAGEMENT
293	AK	FIRM PERFORMANCE
293	AK	RESOURCE BASED VIEW
293	AK	RELATIONAL VIEW
293	AK	TRANSACTION COST ECONOMICS
293	IK	RESOURCE-BASED-VIEW
293	IK	ELECTRONIC DATA INTERCHANGE
293	IK	COMPETITIVE ADVANTAGE
293	IK	INFORMATION-TECHNOLOGY
293	IK	SERVICE BUSINESSES
293	IK	PERFORMANCE
293	IK	MANAGEMENT
293	IK	DETERMINANTS
293	IK	PERSPECTIVE
293	IK	INTEGRATION
294	AK	INFORMATION TECHNOLOGY
294	AK	MAINTENANCE
294	AK	SUPPLY CHAIN MANAGEMENT
294	IK	INFORMATION
294	IK	INTEGRATION
294	IK	PRODUCT
294	IK	DIFFERENTIATION
294	IK	COORDINATION
294	IK	INVENTORIES
294	IK	PERSPECTIVE
294	IK	STRATEGIES
294	IK	FRAMEWORK
294	IK	SYSTEMS
295	AK	INFORMATION TECHNOLOGY
295	AK	SUPPLY CHAIN
295	AK	INTERNET
295	AK	STRUCTURE
295	AK	THEORY
295	IK	SUPPLY CHAIN MANAGEMENT
295	IK	INFORMATION-TECHNOLOGY
295	IK	COMPETITIVE ADVANTAGE
295	IK	COEFFICIENT ALPHA
295	IK	ECONOMIC-ANALYSIS
295	IK	2-STEP APPROACH
295	IK	WEB SERVICES
295	IK	DESIGN
295	IK	IMPLEMENTATION
295	IK	COORDINATION
296	AK	SUPPLY CHAIN STRATEGY
296	AK	E-TRANSACTIONS
296	AK	E-COLLABORATION
296	AK	B2B MARKETSPACES
296	AK	METRICS
296	AK	EMPIRICAL RESEARCH METHODS
296	IK	RESOURCE-BASED VIEW
296	IK	SUSTAINED COMPETITIVE ADVANTAGE
296	IK	NET-ENHANCED ORGANIZATIONS
296	IK	INFORMATION-TECHNOLOGY
296	IK	E-BUSINESS
296	IK	DYNAMIC CAPABILITIES
296	IK	E-COMMERCE
296	IK	FIRM PERFORMANCE
296	IK	LONG-TERM
296	IK	MANUFACTURING STRATEGY
297	AK	E-BUSINESS TECHNOLOGIES
297	AK	STRUCTURAL EQUATION MODELING
297	AK	INTRA-ORGANIZATIONAL COLLABORATION
297	AK	INTER-ORGANIZATIONAL COLLABORATION
297	AK	SUPPLY CHAIN MANAGEMENT
297	IK	SUPPLY CHAIN MANAGEMENT
297	IK	INFORMATION-TECHNOLOGY
297	IK	FIRM PERFORMANCE
297	IK	COMPETITIVE ADVANTAGE
297	IK	PRODUCTIVITY PARADOX
297	IK	INTEGRATION
297	IK	SYSTEMS
297	IK	INVESTMENTS
297	IK	PERSPECTIVE
297	IK	STRATEGY
298	AK	SUPPLY CHAIN MANAGEMENT
298	AK	INFORMATION SHARING
298	AK	SUPPLY CHAIN PRACTICE
298	IK	PERFORMANCE
298	IK	INTEGRATION
298	IK	TECHNOLOGY
298	IK	MANAGEMENT
298	IK	STRATEGY
298	IK	PRODUCT
299	AK	CUSTOMIZATION
299	AK	DYADIC DATA
299	AK	EBUSINESS
299	AK	INTEGRATION
299	AK	LOGISTICS MANAGEMENT
299	AK	OUTSOURCING
299	AK	SUPPLY CHAIN MANAGEMENT
299	IK	ELECTRONIC DATA INTERCHANGE
299	IK	MULTITRAIT-MULTIMETHOD MATRIX
299	IK	EMPIRICAL-TEST
299	IK	INTERORGANIZATIONAL SYSTEMS
299	IK	COMPETITIVE ADVANTAGE
299	IK	PRODUCT DEVELOPMENT
299	IK	KNOWLEDGE TRANSFER
299	IK	PERFORMANCE
299	IK	TRUST
299	IK	TECHNOLOGY
301	AK	SERVICE OPERATIONS
301	AK	E-COMMERCE
301	AK	PROCESS DESIGN
301	AK	REGRESSION ANALYSIS
301	IK	ELECTRONIC FOOD RETAILERS
301	IK	MULTIPLE-ITEM SCALE
301	IK	CUSTOMER SATISFACTION
301	IK	CONSUMER PERCEPTIONS
301	IK	TAXONOMIC ANALYSIS
301	IK	INTERNET COMMERCE
301	IK	PROFIT CHAIN
301	IK	MODEL
301	IK	INFORMATION
301	IK	USABILITY
302	AK	QUALITY MANAGEMENT
302	AK	E-COMMERCE
302	AK	SERVICE OPERATIONS
302	IK	SERVICE QUALITY
302	IK	CONSUMER PERCEPTIONS
302	IK	EBAY AUCTIONS
302	IK	REPUTATION
302	IK	TECHNOLOGY
302	IK	DIMENSIONS
302	IK	INTERNET
302	IK	AGENDA
302	IK	PRICE
303	AK	ENVIRONMENTAL MANAGEMENT
303	AK	CONTENT ANALYSIS
303	AK	CORPORATE REPORTS
303	AK	MULTIVARIATE DATA ANALYSIS
303	IK	GREEN
303	IK	IMPACT
303	IK	INFORMATION
303	IK	LEADERSHIP
303	IK	STRATEGY
304	AK	PROCESS MANAGEMENT
304	AK	OPERATING TRADE-OFFS
304	AK	VARIABILITY
304	AK	MANUFACTURING PERFORMANCE
304	AK	BUSINESS SYSTEMS
304	IK	OPERATIONS MANAGEMENT
304	IK	LEAD TIMES
304	IK	MANUFACTURING FLEXIBILITY
304	IK	COMPETITIVE ADVANTAGE
304	IK	CAPACITY UTILIZATION
304	IK	PERFORMANCE
304	IK	INVENTORIES
304	IK	QUALITY
304	IK	TQM
304	IK	ENVIRONMENTS
305	AK	SUPPLY MANAGEMENT
305	AK	E-COMMERCE
305	AK	OPPORTUNISM
305	AK	ELECTRONIC REVERSE AUCTIONS
305	AK	LABORATORY EXPERIMENTS
305	IK	OPERATIONS MANAGEMENT
305	IK	ISSUES
305	IK	ORGANIZATIONS
305	IK	PERSPECTIVE
305	IK	PERFORMANCE
305	IK	INTEGRATION
305	IK	INTERNET
305	IK	ECONOMY
305	IK	BIDDERS
305	IK	NUMBER
306	AK	QUEUING
306	AK	EMPIRICAL STUDIES
306	AK	DATA COLLECTION METHODOLOGY
306	IK	CUSTOMER CONTACT
306	IK	SERVICE
306	IK	INFORMATION
306	IK	IMPACT
306	IK	FIELD
306	IK	PERSPECTIVES
306	IK	PERFORMANCE
306	IK	QUALITY
306	IK	QUEUES
306	IK	DESIGN
307	AK	RISK MANAGEMENT
307	AK	PROJECT MANAGEMENT
307	AK	UNCERTAINTY
307	AK	PLANNING PROCESSES
307	IK	EXPECTANCY-THEORY
307	IK	PROJECT
307	IK	UNCERTAINTY
307	IK	PRODUCTS
307	IK	SUCCESS
308	AK	IT INVESTMENT
308	AK	INVENTORY
308	AK	PROFITABILITY
308	AK	CROSS-LEVEL LONGITUDINAL ANALYSIS
308	IK	ELECTRONIC DATA INTERCHANGE
308	IK	SUPPLY CHAIN MANAGEMENT
308	IK	ORGANIZATIONAL PERFORMANCE
308	IK	FINANCIAL PERFORMANCE
308	IK	BUSINESS VALUE
308	IK	PRODUCTIVITY
308	IK	DEMAND
308	IK	SYSTEM
308	IK	IMPACT
308	IK	JIT
309	AK	LEAN PRODUCTION
309	AK	SCALE DEVELOPMENT
309	AK	CONFIRMATORY FACTOR ANALYSIS
309	IK	JUST-IN-TIME
309	IK	OPERATIONS MANAGEMENT RESEARCH
309	IK	QUALITY MANAGEMENT
309	IK	PRODUCTION SYSTEM
309	IK	PERFORMANCE
309	IK	JIT
309	IK	IMPACT
309	IK	ISSUES
309	IK	INFRASTRUCTURE
309	IK	RELIABILITY
310	AK	INFORMATION TECHNOLOGY
310	AK	SUPPLY CHAIN MANAGEMENT
310	AK	FIRM PERFORMANCE
310	AK	VALUE CHAIN
310	AK	MANUFACTURING
310	IK	INFORMATION-TECHNOLOGY
310	IK	BUSINESS VALUE
310	IK	LINKAGES
310	IK	ANTECEDENTS
310	IK	PERSPECTIVE
310	IK	INTEGRATION
310	IK	STRATEGIES
310	IK	RELEVANCE
310	IK	AGILITY
310	IK	METRICS
311	AK	NEW SERVICE DEVELOPMENT
311	AK	SCALE DEVELOPMENT
311	AK	EMPIRICAL MEASUREMENT METHODOLOGY
311	IK	SUSTAINABLE COMPETITIVE ADVANTAGE
311	IK	OPERATIONS MANAGEMENT
311	IK	PRODUCT DEVELOPMENT
311	IK	RESEARCH PROPOSITIONS
311	IK	MARKET ORIENTATION
311	IK	FINANCIAL SERVICES
311	IK	SCALE DEVELOPMENT
311	IK	SET CORRELATION
311	IK	INNOVATION
311	IK	PERFORMANCE
312	AK	SUPPLY MANAGEMENT PRACTICES
312	AK	PRODUCT DEVELOPMENT
312	AK	SOCIAL NETWORK THEORY
312	IK	COMPETITIVE CAPABILITIES
312	IK	PLATFORM STRATEGY
312	IK	CHAIN MANAGEMENT
312	IK	SOCIAL-STRUCTURE
312	IK	JOINT VENTURES
312	IK	NETWORKS
312	IK	PERFORMANCE
312	IK	ALLIANCES
312	IK	KNOWLEDGE
312	IK	EMBEDDEDNESS
313	AK	EMPIRICAL RESEARCH METHODS
313	AK	FLEXIBLE MANUFACTURING SYSTEMS
313	AK	INNOVATION
313	IK	ADVANCED MANUFACTURING TECHNOLOGY
313	IK	PERFORMANCE
313	IK	IMPLEMENTATION
313	IK	MODEL
313	IK	PRODUCT
313	IK	EMPOWERMENT
313	IK	IMPROVEMENT
313	IK	CONGRUENCE
313	IK	MANAGEMENT
313	IK	FRAMEWORK
314	AK	PURCHASING
314	AK	FINANCIAL/ECONOMIC ANALYSIS
314	AK	EMPIRICAL RESEARCH METHODS
314	IK	INITIAL PUBLIC OFFERINGS
314	IK	MANAGEMENT RESEARCH
314	IK	FINANCIAL PERFORMANCE
314	IK	VERTICAL INTEGRATION
314	IK	STOCK-RETURNS
314	IK	MARKET
314	IK	DETERMINANTS
314	IK	PRODUCTIVITY
314	IK	DECISIONS
314	IK	FRAMEWORK
315	AK	PURCHASING MANAGEMENT
315	AK	PURCHASING STRATEGY
315	AK	PURCHASING STRATEGIC INTEGRATION
315	AK	STRATEGIC ALIGNMENT
315	AK	PRODUCTION COMPETENCE
315	IK	MANUFACTURING STRATEGY
315	IK	PRODUCTION COMPETENCE
315	IK	COMPETITIVE PRIORITIES
315	IK	OPERATIONS MANAGEMENT
315	IK	SUPPLIER INTEGRATION
315	IK	MODERATOR VARIABLES
315	IK	FIRM PERFORMANCE
315	IK	IMPACT
315	IK	FIT
315	IK	ILLUSTRATION
316	AK	QUALITY MANAGEMENT
316	AK	KNOWLEDGE MANAGEMENT
316	AK	ORGANIZATIONAL LEARNING
316	AK	INNOVATION
316	IK	LOOSELY COUPLED SYSTEMS
316	IK	COMPETITIVE ADVANTAGE
316	IK	6 SIGMA
316	IK	ORGANIZATIONAL CONTEXT
316	IK	BALANCED SCORECARD
316	IK	DECISION-MAKING
316	IK	PERFORMANCE
316	IK	FIRM
316	IK	IMPROVEMENT
316	IK	WORK
317	AK	JOURNAL EVALUATION
317	AK	PRODUCTION AND OPERATIONS MANAGEMENT (POM)
317	IK	QUALITY
317	IK	PERSPECTIVE
317	IK	RELEVANCE
319	AK	SERVICE OPERATIONS MANAGEMENT
319	AK	SOM CONTENT
319	AK	RESEARCH METHODS
319	AK	SOM RESEARCH
319	IK	DIRECTIONS
319	IK	JOURNALS
319	IK	ROOTS
320	AK	INFORMATION TECHNOLOGY
320	AK	PROJECT MANAGEMENT
320	AK	BEHAVIORAL EXPERIMENT
320	IK	PRODUCT DEVELOPMENT
320	IK	RECIPROCITY
320	IK	MODEL
320	IK	COMMUNICATION
320	IK	ENVIRONMENTS
320	IK	UNCERTAINTY
320	IK	COMPLEXITY
320	IK	PREDICTION
320	IK	DESIGN
320	IK	TRUST
321	AK	PRODUCTION STRATEGY
321	AK	SIMULATION
321	AK	MAKE-TO-FORECAST
321	AK	MATCHING
321	IK	CUSTOMIZATION
321	IK	MODULARITY
322	AK	SERVICE OPERATIONS
322	AK	OPERATIONS STRATEGY
322	AK	BUSINESS STRATEGY
322	AK	EMPIRICAL RESEARCH
322	IK	GENERIC MANUFACTURING STRATEGIES
322	IK	PRODUCT DEVELOPMENT
322	IK	ENTREPRENEURIAL ORIENTATION
322	IK	MULTINATIONAL-CORPORATIONS
322	IK	COMPETITIVE ENVIRONMENT
322	IK	CONTINGENCY VARIABLES
322	IK	FIRM PERFORMANCE
322	IK	SPECIAL-ISSUE
322	IK	TOP MANAGERS
322	IK	IMPLEMENTATION
323	AK	ELECTRONIC COMMERCE
323	AK	SERVICE OPERATIONS
323	AK	LOGISTICS
323	AK	TRANSACTION COSTS
323	AK	STRATEGIC NETWORKS
323	AK	OPERATIONS STRATEGY
323	AK	EMPIRICAL STUDY
323	IK	SUPPLY CHAIN MANAGEMENT
323	IK	VERTICAL INTEGRATION
323	IK	STRATEGIC NETWORKS
323	IK	GOVERNANCE
323	IK	MODEL
323	IK	ORGANIZATION
323	IK	PERFORMANCE
323	IK	COMPETITION
323	IK	CONSTRUCTS
323	IK	EMERGENCE
324	AK	QUALITY MANAGEMENT
324	AK	EMPIRICAL RESEARCH
324	IK	STRATEGIC ALLIANCES
324	IK	OPERATIONS MANAGEMENT
324	IK	COMPETITIVE ADVANTAGE
324	IK	ABSORPTIVE-CAPACITY
324	IK	SHARED KNOWLEDGE
324	IK	FIRM
324	IK	PERFORMANCE
324	IK	NETWORKS
324	IK	MODEL
324	IK	ORGANIZATION
325	AK	FORECASTING
325	AK	LOGISTICS/DISTRIBUTION
325	AK	SUPPLY CHAIN MANAGEMENT (SCM)
325	AK	INFORMATION SHARING
325	AK	CASE STUDY
325	IK	SUPPLY CHAIN
325	IK	OPERATIONS MANAGEMENT
326	AK	US MANUFACTURERS IN INDIA
326	AK	SUPPLY CHAIN IN INDIA
326	AK	SUPPLIER FLEXIBILITY
326	AK	PLANT FLEXIBILITY
326	AK	PROFITABILITY
326	AK	WIP INVENTORY
326	AK	PLANT PERFORMANCE
326	AK	THE FIT BETWEEN PLANT AND SUPPLIER FLEXIBILITY
326	AK	POWER ANALYSIS
326	AK	BORDERLINE SAMPLED INTERACTION ANALYSIS
326	IK	CHAIN MANAGEMENT
326	IK	STRATEGIC PERSPECTIVE
326	IK	EMPIRICAL-RESEARCH
326	IK	FIRM PERFORMANCE
326	IK	TECHNOLOGY
326	IK	DESIGN
326	IK	IMPACT
326	IK	MODEL
326	IK	DIVERSIFICATION
326	IK	INTEGRATION
327	AK	AMT
327	AK	DESIGN-MANUFACTURING INTEGRATION
327	AK	CONTINGENCY THEORY
327	IK	PRODUCT DEVELOPMENT
327	IK	FLEXIBLE AUTOMATION
327	IK	TECHNOLOGICAL INNOVATION
327	IK	STRATEGIC ADVANTAGES
327	IK	BUSINESS PERFORMANCE
327	IK	OPERATIONS STRATEGY
327	IK	ORGANIZATION DESIGN
327	IK	CONSTRUCT-VALIDITY
327	IK	FIRM PERFORMANCE
327	IK	FLEXIBILITY
328	AK	HISTORY
328	AK	PRODUCTION MANAGEMENT
328	AK	OPERATIONS MANAGEMENT
328	AK	INDUSTRIAL REVOLUTION
329	AK	BUSINESS HISTORY
329	AK	OPERATIONS MANAGEMENT
329	AK	PROCESS INDUSTRIES
329	AK	ETHICS
329	AK	ENVIRONMENT
330	AK	CHARLES BABBAGE
330	AK	OPERATIONS MANAGEMENT
330	AK	TECHNOLOGY
330	AK	HISTORICAL ANALYSIS
330	AK	PRODUCTION PLANNING
330	AK	PRODUCTIVITY
330	AK	INTERDISCIPLINARY
330	AK	REPETITIVE MANUFACTURING
330	AK	EMPIRICAL RESEARCH METHODS
330	AK	WORK MEASUREMENT
330	IK	PERSPECTIVE
330	IK	HISTORY
331	AK	CANADA HISTORY
331	AK	MANUFACTURING GROWTH
331	AK	FACTORS
331	AK	INDUSTRIES
331	AK	CHRONOLOGY
331	IK	TECHNOLOGICAL ADAPTATION
331	IK	RECIPROCITY TREATY
332	AK	SERVICE PROFIT CHAIN
332	AK	ARCHEOLOGICAL BENCHMARKING
332	AK	HARVEY
332	IK	QUALITY
332	IK	MOTIVATION
332	IK	MANAGEMENT
332	IK	WORK
333	AK	AGGREGATE PLANNING
333	AK	CAPACITY MANAGEMENT
333	AK	EVOLUTION OF OPERATIONS MANAGEMENT
333	AK	INTERDISCIPLINARY
333	AK	MANUFACTURING PLANNING AND CONTROL
333	AK	SALES AND OPERATIONS PLANNING
333	IK	DECISION RULES
333	IK	INVENTORIES
333	IK	SYSTEMS
333	IK	DEMAND
333	IK	ISSUES
333	IK	FORCE
333	IK	PRICE
333	IK	TIME
334	AK	AUTOMATION
334	AK	BUFFA
334	AK	DOMAIN OF PRODUCTION AND OPERATIONS MANAGEMENT
334	AK	ENGINEERING/OPERATIONS INTERFACE
334	AK	EVOLUTION OF PRODUCTION AND OPERATIONS MANAGEMENT
334	AK	PRODUCT DEVELOPMENT
334	AK	QUALITY MANAGEMENT
334	AK	SUPPLY CHAIN MANAGEMENT
334	IK	SYSTEMATIC MANAGEMENT
334	IK	AIRLINE OVERBOOKING
334	IK	GENERAL-MODEL
334	IK	DESIGN
334	IK	NETWORKS
334	IK	LOCATION
334	IK	STRATEGY
334	IK	TIME
334	IK	INTERDISCIPLINARY
334	IK	TECHNOLOGY
335	AK	CORPORATE STRATEGY
335	AK	BUSINESS SCHOOL
335	AK	RESEARCH PRACTICE
336	AK	APICS
336	AK	OPERATIONS MANAGEMENT
336	AK	CPIM
337	AK	MATERIAL REQUIREMENTS PLANNING
337	AK	MRP CRUSADE
338	AK	ERP
338	AK	INDUSTRY
338	AK	FUNCTIONAL ENTERPRISE
338	AK	DATA INTEGRATION
339	AK	SERVICE OPERATIONS
339	AK	ACADEMIC DISCIPLINE
339	AK	PIONEERS
339	IK	QUALITY
340	AK	SERVICE OPERATIONS
340	AK	HISTORY
340	AK	BIG IDEAS
340	AK	RESEARCH OPPORTUNITIES
340	IK	EXPERIENCE
340	IK	MANAGEMENT
340	IK	INSIGHTS
340	IK	QUALITY
340	IK	SURVIVE
340	IK	MODEL
341	AK	THEORY OF CONSTRAINTS
341	AK	ACCOUNTING/OPERATIONS INTERFACE
341	AK	MANUFACTURING CONTROL SYSTEMS
341	AK	OPERATIONS STRATEGY
341	IK	ACCOUNTING SYSTEMS
341	IK	PERFORMANCE
341	IK	ENVIRONMENT
341	IK	TOC
341	IK	DECISIONS
341	IK	OPT
342	AK	OPERATIONS MANAGEMENT HISTORY
342	AK	JUST IN TIME
342	AK	TOTAL QUALITY
342	AK	TOYOTA SYSTEM
342	AK	GLOBAL INVENTORY TRENDS
342	IK	JUST-IN-TIME
343	AK	LEAN MANUFACTURING
343	AK	MEASUREMENT/METHODOLOGY
343	AK	PRODUCTIVITY
343	IK	JUST-IN-TIME
343	IK	UNITED-STATES
343	IK	PRODUCTION SYSTEM
343	IK	TOYOTA
343	IK	INDUSTRY
343	IK	KANBAN
343	IK	WORK
344	AK	INFORMATION ECONOMY
344	AK	INFORMATION PRODUCTS
344	AK	INFORMATION PROCESSES
344	AK	INFORMATION CHAINS
344	AK	INFORMATION INTENSIVE SERVICES
344	IK	INTENSIVE SERVICES
344	IK	TECHNOLOGY
345	AK	ORGANIZATION THEORY
345	AK	SUPPLY CHAIN MANAGEMENT
345	AK	INTEGRATION
345	IK	PERFORMANCE
345	IK	FIRM
346	AK	ORGANIZATION THEORY
346	AK	SUPPLY CHAIN MANAGEMENT
346	AK	NETWORK ORGANIZATION
346	IK	CAPABILITIES
346	IK	WORLD
347	AK	STRATEGIC OUTSOURCING
347	AK	OPERATIONS STRATEGY
347	AK	RESOURCE-BASED VIEW
347	AK	TRANSACTION COST THEORY
347	AK	RESOURCE MANAGEMENT
347	AK	VALUE CREATION
347	AK	OPERATIONS MANAGEMENT
347	AK	SUPPLY CHAIN MANAGEMENT
347	AK	CAPABILITIES
347	AK	VERTICAL DISINTEGRATION
347	AK	INTERMEDIATE MARKETS
347	IK	RESOURCE-BASED VIEW
347	IK	OR-BUY DECISIONS
347	IK	TRANSACTION-COST-ANALYSIS
347	IK	SUPPLY CHAIN MANAGEMENT
347	IK	VERTICAL INTEGRATION
347	IK	COMPETITIVE ADVANTAGE
347	IK	INTERFIRM COOPERATION
347	IK	INSTITUTIONAL STRUCTURE
347	IK	DYNAMIC CAPABILITIES
347	IK	TECHNOLOGICAL-CHANGE
348	AK	SUPPLY MANAGEMENT
348	AK	ORGANIZATIONAL ISSUES
348	AK	INNOVATION
348	IK	PROCEDURAL JUSTICE
348	IK	SOCIAL-STRUCTURE
348	IK	PERFORMANCE
348	IK	MANAGEMENT
348	IK	ALLIANCES
348	IK	KNOWLEDGE
348	IK	INTEGRATION
348	IK	COMMITMENT
348	IK	CHOICE
348	IK	EMBEDDEDNESS
349	AK	SUPPLY CHAIN MANAGEMENT
349	AK	SOCIAL DILEMMAS
349	AK	INTERDEPENDENCE STRUCTURE
349	IK	COMPUTER-MEDIATED COMMUNICATION
349	IK	PUBLIC-GOODS DILEMMA
349	IK	COLLECTIVE ACTION
349	IK	UNITED-STATES
349	IK	COOPERATION
349	IK	TRUST
349	IK	ALLIANCES
349	IK	UNCERTAINTY
349	IK	COMMITMENT
349	IK	EXCHANGE
350	AK	CATEGORY MANAGEMENT
350	AK	SUPPLY CHAIN MANAGEMENT
350	AK	RETAILER-SUPPLIER RELATIONSHIPS
350	AK	GROCERY RETAILING
350	AK	OPPORTUNISM
350	AK	AGENCY THEORY
350	AK	TRANSACTION COST ANALYSIS
350	AK	NETWORK THEORY
350	IK	STRUCTURAL EQUATION MODELS
350	IK	BUYER-SELLER RELATIONSHIPS
350	IK	ECONOMIC-ORGANIZATION
