CommunityID	Keywords	TF	DF	TF-IDF	Sigma
1	INSTRUMENT DEVELOPMENT	0.0029	0.0133	0.0127	-1.6641
1	INTERNET RETAILING	0.0029	0.0010	0.0203	1.1092
1	MODERATED POLYNOMIAL REGRESSION	0.0029	0.0010	0.0203	1.1092
1	CONTRACTUAL GOVERNANCE	0.0029	0.0092	0.0138	-1.2068
1	COMMUNICATION	0.0029	0.0102	0.0135	-1.3327
1	DUE DATE PERFORMANCE	0.0029	0.0010	0.0203	1.1092
1	OPPORTUNISM	0.0059	0.0164	0.0243	-1.5199
1	MAKE-TO-ORDER	0.0029	0.0010	0.0203	1.1092
1	BUSINESS VALUE OF IT	0.0029	0.0010	0.0203	1.1092
1	AUTOMOTIVE INDUSTRY	0.0059	0.0123	0.0260	-1.0670
1	MARKETING/MANUFACTURING INTERFACE	0.0029	0.0010	0.0203	1.1092
1	RELATIONSHIP	0.0118	0.0082	0.0567	0.7378
1	INTELLIGENCE	0.0118	0.0041	0.0649	2.2217
1	MANUFACTURING CAPABILITY	0.0029	0.0010	0.0203	1.1092
1	CUSTOMER VALUE	0.0029	0.0010	0.0203	1.1092
1	RELATIONAL VIEW OF INTER-ORGANIZATIONAL COMPETITIVE ADVANTAGE	0.0029	0.0051	0.0156	-0.5594
1	CONTINGENCY	0.0236	0.0092	0.1106	2.7727
1	LABORATORY EXPERIMENTS	0.0059	0.0061	0.0300	-0.0569
1	DIVERSIFICATION	0.0029	0.0010	0.0203	1.1092
1	SUPPLY CHAIN AND OPERATIONS MANAGEMENT	0.0029	0.0031	0.0171	-0.0402
1	QUALITY ASSURANCE	0.0029	0.0020	0.0183	0.3678
1	RELATIONSHIP QUALITY	0.0059	0.0031	0.0341	0.9415
1	MARGINS	0.0029	0.0010	0.0203	1.1092
1	CONTROL	0.0029	0.0072	0.0146	-0.9201
1	META-ANALYSIS	0.0059	0.0041	0.0324	0.5206
1	MARKETING-OPERATIONS INTERFACE	0.0029	0.0010	0.0203	1.1092
1	THEORY OF SWIFT EVEN FLOW (TSEF)	0.0029	0.0010	0.0203	1.1092
1	ELECTRONIC COMMERCE	0.0118	0.0072	0.0583	1.0118
1	THEORY VERIFYING	0.0029	0.0010	0.0203	1.1092
1	PURCHASE VOLUME FLEXIBILITY	0.0088	0.0041	0.0487	1.3712
1	MAKE-TO-STOCK	0.0029	0.0010	0.0203	1.1092
1	JUST-IN-TIME	0.0029	0.0020	0.0183	0.3678
1	ELECTRONIC PROCUREMENT	0.0088	0.0031	0.0512	1.9231
1	SIMULATION	0.0118	0.0051	0.0622	1.7241
1	ALGORITHMS	0.0029	0.0010	0.0203	1.1092
1	LOGISTIC REGRESSION	0.0029	0.0010	0.0203	1.1092
1	BUYER-SUPPLIER COORDINATION	0.0206	0.0102	0.0946	1.9049
1	ENVIRONMENTAL ISSUES	0.0029	0.0123	0.0130	-1.5601
1	INVENTORY EFFICIENCY	0.0059	0.0020	0.0365	1.5694
1	FIRM PERFORMANCE	0.0206	0.0143	0.0877	0.9790
1	SUPPLY CHAIN STRATEGY	0.0088	0.0113	0.0397	-0.4205
1	SUPPLY CHAIN PRACTICE	0.0029	0.0010	0.0203	1.1092
1	EMPIRICAL ANALYSIS	0.0177	0.0092	0.0830	1.6357
1	ALLIANCE	0.0029	0.0010	0.0203	1.1092
1	SUPPLY INTEGRATION	0.0118	0.0082	0.0567	0.7378
1	SUPPLY CHAIN FLEXIBILITY	0.0118	0.0041	0.0649	2.2217
1	FORMALIZATION	0.0029	0.0010	0.0203	1.1092
1	QUALITY MANAGEMENT	0.0236	0.0246	0.0875	-0.1149
1	SHARED INTERPRETATION	0.0147	0.0113	0.0662	0.6091
1	SECOND-TIER SUPPLIERS	0.0029	0.0010	0.0203	1.1092
1	INTERDEPENDENCE	0.0059	0.0020	0.0365	1.5694
1	AUTOMOTIVE	0.0029	0.0154	0.0123	-1.8574
1	ISO 9000 STANDARD	0.0059	0.0020	0.0365	1.5694
1	PROCUREMENT CAPABILITIES	0.0088	0.0031	0.0512	1.9231
1	REGRESSION ANALYSIS	0.0059	0.0020	0.0365	1.5694
1	ENTERPRISE TRANSFORMATION	0.0029	0.0010	0.0203	1.1092
1	TRANSACTION COST ANALYSIS	0.0029	0.0133	0.0127	-1.6641
1	FINANCIAL/ECONOMIC ANALYSIS	0.0029	0.0031	0.0171	-0.0402
1	LABORATORY RESEARCH	0.0029	0.0010	0.0203	1.1092
1	LEARNING	0.0029	0.0010	0.0203	1.1092
1	SCHEDULING	0.0029	0.0010	0.0203	1.1092
1	SALES CONCENTRATION	0.0265	0.0133	0.1147	2.1279
1	SUPPLY CHAIN MANAGEMENT SYSTEMS	0.0059	0.0031	0.0341	0.9415
1	CONTINGENCY THEORY	0.0206	0.0215	0.0793	-0.1073
1	COMBINATIVE COMPETITIVE CAPABILITIES	0.0118	0.0072	0.0583	1.0118
1	SUPPLY CHAIN KNOWLEDGE MANAGEMENT	0.0059	0.0082	0.0283	-0.4676
1	BUYERSUPPLIER RELATIONSHIPS	0.0059	0.0051	0.0311	0.2018
1	INFORMATION TECHNOLOGY ENABLED SERVICES	0.0147	0.0092	0.0691	1.0672
1	RELATIONAL EXPERIENCE	0.0029	0.0092	0.0138	-1.2068
1	STRATEGIC NETWORKS	0.0029	0.0031	0.0171	-0.0402
1	DEMAND CHAIN MANAGEMENT	0.0118	0.0102	0.0541	0.2861
1	SURVEYS	0.0029	0.0010	0.0203	1.1092
1	ENTERPRISE RESOURCE PLANNING	0.0177	0.0061	0.0901	2.7239
1	STOCK MARKET RISK	0.0059	0.0020	0.0365	1.5694
1	PROFIT DISTRIBUTION	0.0059	0.0041	0.0324	0.5206
1	SUPPLY CHAIN PLANNING	0.0088	0.0031	0.0512	1.9231
1	STRUCTURAL EQUATIONS MODELING	0.0118	0.0123	0.0519	-0.0808
1	CROSS-FUNCTIONAL INTERFACE	0.0029	0.0072	0.0146	-0.9201
1	OPERATIONS IMPROVEMENT	0.0029	0.0010	0.0203	1.1092
1	LOGISTICS MANAGEMENT	0.0059	0.0051	0.0311	0.2018
1	INTER-ORGANIZATIONAL COMMUNICATION	0.0029	0.0082	0.0142	-1.0703
1	E-COLLABORATION	0.0236	0.0143	0.1002	1.4360
1	RETURNS MANAGEMENT	0.0029	0.0010	0.0203	1.1092
1	ABSORPTIVE CAPACITY	0.0088	0.0082	0.0425	0.1351
1	SUPPLIER RELATIONSHIP MANAGEMENT	0.0147	0.0082	0.0709	1.3405
1	GLOBAL SUPPLY CHAIN	0.0029	0.0010	0.0203	1.1092
1	COLLABORATIVE ADVANTAGE	0.0118	0.0123	0.0519	-0.0808
1	TRADEOFFS	0.0059	0.0020	0.0365	1.5694
1	PLANNING, SCHEDULING AND CONTROL	0.0029	0.0010	0.0203	1.1092
1	MEASUREMENT	0.0088	0.0113	0.0397	-0.4205
1	INFORMATION TECHNOLOGY ADOPTION AND ASSIMILATION	0.0029	0.0051	0.0156	-0.5594
1	INFORMATION TECHNOLOGY	0.0354	0.0164	0.1456	2.7594
1	EMPIRICAL METHODS	0.0147	0.0061	0.0751	2.0287
1	INFORMATION SYSTEMS VALUE	0.0088	0.0041	0.0487	1.3712
1	ORGANIZATIONAL PERFORMANCE	0.0088	0.0113	0.0397	-0.4205
1	MARKET DYNAMICS	0.0118	0.0041	0.0649	2.2217
1	ORGANIZATIONAL ENVIRONMENT	0.0059	0.0020	0.0365	1.5694
1	KNOWLEDGE EXCHANGE	0.0118	0.0092	0.0553	0.4987
1	SERVICE OPERATIONS	0.0177	0.0123	0.0779	0.9055
1	FINANCIAL AND ECONOMIC ANALYSIS	0.0059	0.0031	0.0341	0.9415
1	SUPPLY CHAIN GOVERNANCE	0.0029	0.0092	0.0138	-1.2068
1	CUSTOMER SERVICE PERFORMANCE	0.0059	0.0041	0.0324	0.5206
1	STRUCTURAL EQUATION MODELING	0.0678	0.0676	0.1828	0.0215
1	AGENCY THEORY	0.0029	0.0061	0.0150	-0.7521
1	ENTREPRENEURSHIP	0.0118	0.0102	0.0541	0.2861
1	MAJOR CUSTOMER	0.0265	0.0133	0.1147	2.1279
1	FIRM BOUNDARY THEORY	0.0029	0.0051	0.0156	-0.5594
1	INTERNATIONAL MANUFACTURING	0.0029	0.0010	0.0203	1.1092
1	INTERNAL AND EXTERNAL INTEGRATION	0.0029	0.0020	0.0183	0.3678
1	FLOW SHOP	0.0029	0.0010	0.0203	1.1092
1	RELATIONSHIP PERFORMANCE	0.0029	0.0133	0.0127	-1.6641
1	INDUSTRIAL DYNAMICS	0.0029	0.0010	0.0203	1.1092
1	IT INTEGRATION	0.0118	0.0092	0.0553	0.4987
1	VENTURES	0.0029	0.0010	0.0203	1.1092
1	MANUFACTURING PERFORMANCE	0.0059	0.0041	0.0324	0.5206
1	EMPIRICAL STUDY	0.0059	0.0051	0.0311	0.2018
1	EMPIRICAL RESEARCH METHOD	0.0029	0.0082	0.0142	-1.0703
1	JOB OUTCOMES	0.0088	0.0041	0.0487	1.3712
1	OPERATIONAL PERFORMANCE	0.0383	0.0287	0.1362	1.0692
1	RFID	0.0029	0.0010	0.0203	1.1092
1	STRATEGIC PURCHASING	0.0059	0.0113	0.0265	-0.9352
1	PATH ANALYSIS	0.0029	0.0031	0.0171	-0.0402
1	SUPPLY CHAIN COMPLEXITY	0.0029	0.0020	0.0183	0.3678
1	PURCHASING STRATEGY	0.0088	0.0082	0.0425	0.1351
1	REGRESSION	0.0088	0.0031	0.0512	1.9231
1	JIT SYSTEMS	0.0029	0.0010	0.0203	1.1092
1	HOSPITAL QUALITY	0.0029	0.0010	0.0203	1.1092
1	BUYER PERFORMANCE	0.0059	0.0113	0.0265	-0.9352
1	SOCIAL NETWORK ANALYSIS	0.0029	0.0020	0.0183	0.3678
1	BUYER PERFORMANCE IMPROVEMENTS	0.0059	0.0072	0.0291	-0.2762
1	CHINA	0.0737	0.0461	0.2270	2.4320
1	NETWORK	0.0029	0.0010	0.0203	1.1092
1	POSTPONEMENT	0.0029	0.0010	0.0203	1.1092
1	R&D PROJECT MANAGEMENT	0.0029	0.0010	0.0203	1.1092
1	PERFORMANCE FEEDBACK	0.0029	0.0010	0.0203	1.1092
1	OPERATIONAL ABSORPTIVE CAPACITY	0.0088	0.0031	0.0512	1.9231
1	CLUSTER ANALYSIS	0.0147	0.0072	0.0728	1.6557
1	FLOWSHOPS	0.0029	0.0010	0.0203	1.1092
1	BUYER-SUPPLIER RELATIONSHIPS AND PERFORMANCE	0.0029	0.0082	0.0142	-1.0703
1	QUALITY INITIATIVES	0.0059	0.0072	0.0291	-0.2762
1	TESTING	0.0029	0.0010	0.0203	1.1092
1	FIRST PRODUCT	0.0118	0.0102	0.0541	0.2861
1	POWER ANALYSIS	0.0059	0.0051	0.0311	0.2018
1	PROCESS CHARACTERISTICS	0.0059	0.0031	0.0341	0.9415
1	STOCK PRICE PERFORMANCE	0.0206	0.0082	0.0992	2.5458
1	OUTSOURCING CONGRUENCE	0.0029	0.0041	0.0162	-0.3300
1	INTERNAL LINKAGES	0.0029	0.0010	0.0203	1.1092
1	SUPPLY CHAIN VISIBILITY	0.0088	0.0031	0.0512	1.9231
1	HIGH TECH ORGANIZATIONS	0.0029	0.0010	0.0203	1.1092
1	ENTREPRENEURIAL ORIENTATION	0.0059	0.0082	0.0283	-0.4676
1	FIRM SURVIVAL	0.0029	0.0020	0.0183	0.3678
1	E-BUSINESS TECHNOLOGIES	0.0118	0.0061	0.0601	1.3335
1	STRATEGIC SUPPLY MANAGEMENT	0.0059	0.0072	0.0291	-0.2762
1	ORGANIZATIONAL CAPABILITIES	0.0029	0.0051	0.0156	-0.5594
1	SUPPLY CHAIN PROCESS	0.0059	0.0031	0.0341	0.9415
1	CROSS-FUNCTIONAL COORDINATION	0.0118	0.0041	0.0649	2.2217
1	NETWORK INDICES	0.0029	0.0010	0.0203	1.1092
1	RESOURCE BASED VIEW	0.0059	0.0072	0.0291	-0.2762
1	SUPPLIER RELATIONS	0.0029	0.0072	0.0146	-0.9201
1	IT CAPABILITY	0.0059	0.0020	0.0365	1.5694
1	ICT IMPLEMENTATION	0.0029	0.0010	0.0203	1.1092
1	PHYSICAL SERVICE DISTRIBUTION	0.0029	0.0010	0.0203	1.1092
1	DECOUPLING POINTS	0.0029	0.0010	0.0203	1.1092
1	CASE STUDIES	0.0147	0.0061	0.0751	2.0287
1	EBUSINESS	0.0118	0.0072	0.0583	1.0118
1	SALES AND OPERATIONS PLANNING	0.0088	0.0031	0.0512	1.9231
1	E-TRANSACTIONS	0.0029	0.0041	0.0162	-0.3300
1	KNOWLEDGE SHARING	0.0029	0.0123	0.0130	-1.5601
1	GLOBAL OUTSOURCING STRATEGIES	0.0147	0.0092	0.0691	1.0672
1	ENVIRONMENTAL COMPLEXITY	0.0088	0.0031	0.0512	1.9231
1	OPERATING CAPABILITIES	0.0088	0.0051	0.0467	0.9629
1	SUPPLY CHAIN LEADERSHIP	0.0059	0.0020	0.0365	1.5694
1	EXPLOITATION	0.0354	0.0205	0.1377	1.9409
1	SUPPLIER INTEGRATION	0.0354	0.0287	0.1257	0.7437
1	SUPPLY CHAIN CONCENTRATION	0.0265	0.0133	0.1147	2.1279
1	OPERATIONAL INTELLECTUAL CAPITAL	0.0088	0.0051	0.0467	0.9629
1	COMPETITIVE PERFORMANCE	0.0147	0.0082	0.0709	1.3405
1	STRUCTURAL ANALYSIS	0.0029	0.0010	0.0203	1.1092
1	INFORMATION AND COMMUNICATION TECHNOLOGY	0.0059	0.0020	0.0365	1.5694
1	TRANSACTION COSTS	0.0029	0.0041	0.0162	-0.3300
1	QUESTIONNAIRES/SURVEYS/INTERVIEWS	0.0029	0.0154	0.0123	-1.8574
1	GOVERNANCE CONTROL MECHANISMS	0.0059	0.0051	0.0311	0.2018
1	PERFORMANCE MEASUREMENT	0.0059	0.0031	0.0341	0.9415
1	OPERATIONS INTERFACE	0.0088	0.0031	0.0512	1.9231
1	SERVICE SCIENCE	0.0147	0.0061	0.0751	2.0287
1	STRUCTURAL EQUATION MODELING (SEM)	0.0029	0.0020	0.0183	0.3678
1	DEPTH AND SCOPE	0.0059	0.0020	0.0365	1.5694
1	BPO INTEGRATION	0.0147	0.0092	0.0691	1.0672
1	INDUCTIVE	0.0029	0.0010	0.0203	1.1092
1	EXPERIENCE	0.0059	0.0020	0.0365	1.5694
1	INFORMATION PROCESSING THEORY	0.0236	0.0113	0.1059	2.1534
1	CULTURE	0.0088	0.0102	0.0405	-0.2535
1	FREQUENCY	0.0088	0.0041	0.0487	1.3712
1	RESOURCE-BASED VIEW (RBV)	0.0236	0.0113	0.1059	2.1534
1	START-UPS	0.0029	0.0020	0.0183	0.3678
1	ENTERPRISE NETWORKS	0.0029	0.0010	0.0203	1.1092
1	E-COMMERCE	0.0118	0.0082	0.0567	0.7378
1	INSTITUTIONAL THEORY	0.0059	0.0092	0.0277	-0.6383
1	DEMAND VOLATILITY	0.0059	0.0020	0.0365	1.5694
1	PURCHASE MIX FLEXIBILITY	0.0088	0.0041	0.0487	1.3712
1	TIME-BASED COMPETITION	0.0059	0.0031	0.0341	0.9415
1	GUANXI	0.0029	0.0041	0.0162	-0.3300
1	OWNERSHIP	0.0295	0.0154	0.1232	2.1182
1	LOT SIZING	0.0029	0.0010	0.0203	1.1092
1	HOSPITAL PERFORMANCE	0.0029	0.0010	0.0203	1.1092
1	OPERATIONS/IT INTERFACE	0.0059	0.0020	0.0365	1.5694
1	PROJECT MANAGEMENT	0.0206	0.0143	0.0877	0.9790
1	THEORY	0.0029	0.0010	0.0203	1.1092
1	COOPERATIVE STRATEGIES	0.0029	0.0113	0.0132	-1.4500
1	SUPPLY CHAIN IN INDIA	0.0059	0.0051	0.0311	0.2018
1	RESOURCE DEPENDENCE THEORY	0.0059	0.0020	0.0365	1.5694
1	SERVICE OPERATIONS MANAGEMENT	0.0147	0.0072	0.0728	1.6557
1	EVENT STUDY	0.0088	0.0041	0.0487	1.3712
1	MARKET VALUATION	0.0029	0.0010	0.0203	1.1092
1	DISPUTE	0.0029	0.0092	0.0138	-1.2068
1	IT BUSINESS VALUE	0.0059	0.0020	0.0365	1.5694
1	BULLWHIP EFFECT	0.0029	0.0020	0.0183	0.3678
1	ENTERPRISE SYSTEMS	0.0029	0.0010	0.0203	1.1092
1	INSTITUTIONAL PRESSURES	0.0059	0.0031	0.0341	0.9415
1	AGILE MANUFACTURING	0.0029	0.0020	0.0183	0.3678
1	CONSTRUCTS	0.0029	0.0133	0.0127	-1.6641
1	TYPE OF SERVICE EXCHANGE	0.0029	0.0072	0.0146	-0.9201
1	FINANCIAL PERFORMANCE	0.0059	0.0041	0.0324	0.5206
1	MULTIVARIATE STATISTICS	0.0088	0.0041	0.0487	1.3712
1	FINANCE/OPERATIONS INTERFACE	0.0029	0.0010	0.0203	1.1092
1	CASE STUDY RESEARCH	0.0059	0.0041	0.0324	0.5206
1	KNOWLEDGE RESPONSIVENESS	0.0147	0.0113	0.0662	0.6091
1	SUPPLY NETWORKS	0.0029	0.0010	0.0203	1.1092
1	ORGANIZATIONAL LEARNING	0.0088	0.0072	0.0437	0.3678
1	CUSTOMER INTEGRATION	0.0147	0.0082	0.0709	1.3405
1	MULTIVARIATE STATISTICAL TECHNIQUES	0.0029	0.0010	0.0203	1.1092
1	CPFR	0.0088	0.0041	0.0487	1.3712
1	INFORMATION INTEGRATION	0.0029	0.0041	0.0162	-0.3300
1	CROSS-LEVEL LONGITUDINAL ANALYSIS	0.0088	0.0031	0.0512	1.9231
1	NEW PRODUCT DEVELOPMENT	0.0177	0.0215	0.0680	-0.4818
1	COMPLEMENTARITY	0.0118	0.0041	0.0649	2.2217
1	DEDUCTIVE	0.0029	0.0010	0.0203	1.1092
1	EMERGING MARKETS	0.0206	0.0143	0.0877	0.9790
1	CUSTOMER RELATIONSHIP MANAGEMENT (CRM)	0.0029	0.0010	0.0203	1.1092
1	RESOURCE COMPLEMENTARITIES	0.0147	0.0061	0.0751	2.0287
1	PSYCHOLOGICAL CONTRACTS	0.0029	0.0154	0.0123	-1.8574
1	DROP-SHIPPING	0.0029	0.0010	0.0203	1.1092
1	IT USE	0.0206	0.0102	0.0946	1.9049
1	PROFITABILITY	0.0177	0.0092	0.0830	1.6357
1	THEORY DRIVEN EMPIRICAL RESEARCH	0.0029	0.0010	0.0203	1.1092
1	FORMAL AND INFORMAL COMMUNICATION	0.0059	0.0020	0.0365	1.5694
1	CASE STUDY	0.0118	0.0061	0.0601	1.3335
1	INVENTORY	0.0118	0.0041	0.0649	2.2217
1	BORDERLINE SAMPLED INTERACTION ANALYSIS	0.0059	0.0051	0.0311	0.2018
1	FIELD RESEARCH	0.0029	0.0010	0.0203	1.1092
1	CUMULATIVE CAPABILITIES	0.0059	0.0020	0.0365	1.5694
1	HEALTH CARE SUPPLY CHAIN	0.0118	0.0092	0.0553	0.4987
1	MIXED MODELS	0.0029	0.0010	0.0203	1.1092
1	E-BUSINESS	0.0029	0.0020	0.0183	0.3678
1	DISTRIBUTION MANAGEMENT	0.0088	0.0031	0.0512	1.9231
1	KNOWLEDGE ACQUISITION	0.0059	0.0082	0.0283	-0.4676
1	SUPPLIER-FACING PROCESS CAPABILITIES	0.0147	0.0082	0.0709	1.3405
1	INNOVATION	0.0118	0.0256	0.0433	-1.6078
1	INFORMATION SYSTEMS AND TECHNOLOGY	0.0088	0.0031	0.0512	1.9231
1	RESOURCE-BASED VIEW	0.0118	0.0184	0.0471	-0.9070
1	ENVIRONMENTAL CONTEXT	0.0029	0.0010	0.0203	1.1092
1	CAPABILITY HIERARCHY	0.0088	0.0031	0.0512	1.9231
1	APPLICATIONS	0.0029	0.0010	0.0203	1.1092
1	US MANUFACTURERS IN INDIA	0.0059	0.0051	0.0311	0.2018
1	COLLABORATIVE PROCESS COMPETENCE	0.0088	0.0061	0.0451	0.6383
1	SUPPLY CHAIN PERFORMANCE	0.0118	0.0072	0.0583	1.0118
1	RESPONSIVENESS	0.0088	0.0031	0.0512	1.9231
1	SOCIAL CAPITAL	0.0236	0.0297	0.0830	-0.6600
1	BENEFITS	0.0029	0.0010	0.0203	1.1092
1	MULTICHANNEL RETAILING	0.0147	0.0061	0.0751	2.0287
1	STRATEGIC ALIGNMENT	0.0118	0.0123	0.0519	-0.0808
1	INDIA	0.0029	0.0010	0.0203	1.1092
1	SERVICE DELIVERY SYSTEM	0.0147	0.0061	0.0751	2.0287
1	HIERARCHICAL REGRESSION	0.0029	0.0020	0.0183	0.3678
1	SOFTWARE DEVELOPMENT	0.0147	0.0102	0.0676	0.8257
1	BUYER-SUPPLIER RELATIONSHIPS	0.0354	0.1003	0.0814	-3.9782
1	IT INFRASTRUCTURE	0.0029	0.0010	0.0203	1.1092
1	MANUFACTURING CAPABILITIES	0.0029	0.0010	0.0203	1.1092
1	CONTINGENCY RESEARCH	0.0029	0.0010	0.0203	1.1092
1	PROCESS PERFORMANCE	0.0059	0.0031	0.0341	0.9415
1	DEMAND MANAGEMENT	0.0088	0.0031	0.0512	1.9231
1	OUTSOURCING STRATEGY	0.0029	0.0010	0.0203	1.1092
1	PLANT FLEXIBILITY	0.0059	0.0051	0.0311	0.2018
1	UNETHICAL BEHAVIOR	0.0029	0.0113	0.0132	-1.4500
1	MODIFICATION FLEXIBILITY, NEW PRODUCT FLEXIBILITY	0.0118	0.0041	0.0649	2.2217
1	DISRUPTION RISK MITIGATION AND RESPONSE	0.0177	0.0061	0.0901	2.7239
1	COLLABORATIVE COMPETENCE	0.0059	0.0061	0.0300	-0.0569
1	ADOPTION	0.0029	0.0010	0.0203	1.1092
1	KNOWLEDGE-BASED VIEW, RELATIONAL VIEW	0.0088	0.0061	0.0451	0.6383
1	QUALITY OF PLANNING	0.0029	0.0010	0.0203	1.1092
1	TRUST	0.0295	0.0655	0.0804	-2.6796
1	SUPPLIER CUSTOMIZATION	0.0088	0.0041	0.0487	1.3712
1	STRUCTURAL EQUATION MODELLING	0.0029	0.0041	0.0162	-0.3300
1	ALLIANCE PORTFOLIO	0.0059	0.0020	0.0365	1.5694
1	TOBIN'S Q	0.0088	0.0031	0.0512	1.9231
1	LONGITUDINAL METHODS	0.0029	0.0020	0.0183	0.3678
1	RELATIONAL COMPETENCY	0.0029	0.0082	0.0142	-1.0703
1	PARTIAL LEAST SQUARES (PLS)	0.0029	0.0020	0.0183	0.3678
1	SOURCING STRATEGY	0.0236	0.0133	0.1019	1.6539
1	FOCUSED FACTORY	0.0029	0.0010	0.0203	1.1092
1	SERVICE ORGANIZATIONS	0.0029	0.0010	0.0203	1.1092
1	SUPPLY CHAIN MANAGEMENT (SCM)	0.0029	0.0010	0.0203	1.1092
1	DELIVERY PERFORMANCE	0.0118	0.0041	0.0649	2.2217
1	ORDER PLANNING	0.0029	0.0010	0.0203	1.1092
1	RELATIONAL STRESS	0.0029	0.0113	0.0132	-1.4500
1	QUALITATIVE RESEARCH	0.0029	0.0010	0.0203	1.1092
1	INTERDISCIPLINARY	0.0059	0.0061	0.0300	-0.0569
1	ORGANIZATIONAL BEHAVIOR	0.0029	0.0133	0.0127	-1.6641
1	STOCHASTIC PROCESSES	0.0059	0.0020	0.0365	1.5694
1	NETWORK-CENTRIC ENTERPRISE	0.0029	0.0010	0.0203	1.1092
1	BARGAINING POWER	0.0059	0.0041	0.0324	0.5206
1	INTERNAL EXPLORATION ACTIVITIES	0.0029	0.0051	0.0156	-0.5594
1	SUPERVISORS	0.0059	0.0020	0.0365	1.5694
1	DYNAMIC SIMULATION	0.0029	0.0010	0.0203	1.1092
1	MANUFACTURING FLEXIBILITY	0.0029	0.0031	0.0171	-0.0402
1	PRODUCTION COMPETENCE	0.0088	0.0082	0.0425	0.1351
1	QUALITATIVE	0.0029	0.0010	0.0203	1.1092
1	INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT)	0.0029	0.0010	0.0203	1.1092
1	BATCH MANUFACTURING	0.0029	0.0010	0.0203	1.1092
1	CO-OPETITION RELATIONS	0.0059	0.0082	0.0283	-0.4676
1	PURCHASING STRATEGIC INTEGRATION	0.0088	0.0082	0.0425	0.1351
1	SECOND-ORDER CONSTRUCT	0.0088	0.0031	0.0512	1.9231
1	MIX FLEXIBILITY	0.0118	0.0041	0.0649	2.2217
1	ISO 9000 : 2000	0.0029	0.0020	0.0183	0.3678
1	MARKETING	0.0029	0.0020	0.0183	0.3678
1	SCHEDULING PERFORMANCE	0.0029	0.0010	0.0203	1.1092
1	B2B MARKETSPACES	0.0029	0.0031	0.0171	-0.0402
1	MARKETING/OPERATIONS INTERFACE	0.0088	0.0061	0.0451	0.6383
1	PRODUCTION	0.0029	0.0010	0.0203	1.1092
1	MANUFACTURING	0.0236	0.0102	0.1081	2.4445
1	TECHNOLOGY COMMERCIALIZATION SUCCESS	0.0059	0.0020	0.0365	1.5694
1	IT INVESTMENT	0.0088	0.0031	0.0512	1.9231
1	MULTI-STAKEHOLDER CONSTRUCTS	0.0088	0.0082	0.0425	0.1351
1	INTERNAL INTEGRATION	0.0442	0.0205	0.1721	3.0916
1	SINGLE RATER BIAS	0.0088	0.0082	0.0425	0.1351
1	SOCIALIZATION	0.0147	0.0123	0.0649	0.4124
1	LEAD TIME	0.0088	0.0031	0.0512	1.9231
1	PERFORMANCE	0.0531	0.0522	0.1568	0.0742
1	CROSS-PREDICTION	0.0088	0.0082	0.0425	0.1351
1	PRODUCT MODULARITY	0.0029	0.0010	0.0203	1.1092
1	RESEARCH AGENDA	0.0029	0.0010	0.0203	1.1092
1	STOCK MARKET RETURNS	0.0059	0.0020	0.0365	1.5694
1	MEASUREMENT ERROR	0.0088	0.0082	0.0425	0.1351
1	BUSINESS PROCESSES	0.0029	0.0010	0.0203	1.1092
1	EXTERNAL INTEGRATION	0.0295	0.0154	0.1232	2.1182
1	PERFORMANCE MEASUREMENT SYSTEMS	0.0029	0.0010	0.0203	1.1092
1	INTER-ORGANIZATIONAL COLLABORATION	0.0118	0.0061	0.0601	1.3335
1	VALUE CHAIN	0.0088	0.0051	0.0467	0.9629
1	SERVICE	0.0059	0.0020	0.0365	1.5694
1	REPLICATION RESEARCH	0.0118	0.0092	0.0553	0.4987
1	COLLABORATIVE ENGAGEMENT	0.0088	0.0061	0.0451	0.6383
1	SUPPLY CHAIN MANAGEMENT PRACTICES	0.0088	0.0031	0.0512	1.9231
1	SERVICES	0.0029	0.0010	0.0203	1.1092
1	BUSINESS VALUE OF INFORMATION TECHNOLOGY	0.0029	0.0010	0.0203	1.1092
1	COLLABORATION	0.0088	0.0061	0.0451	0.6383
1	SUPPLY CHAIN COLLABORATION	0.0118	0.0123	0.0519	-0.0808
1	PERCEIVED INTERDEPENDENCE	0.0088	0.0061	0.0451	0.6383
1	MANUFACTURING STRATEGY	0.0324	0.0164	0.1334	2.3315
1	CUSTOMIZATION	0.0059	0.0051	0.0311	0.2018
1	SUPPLY CHAIN INTEGRATION	0.1770	0.0942	0.4182	5.2215
1	DIGITAL PROCUREMENT COMPETENCE	0.0088	0.0031	0.0512	1.9231
1	SUPPLIER FLEXIBILITY	0.0059	0.0051	0.0311	0.2018
1	NEGOTIATION	0.0029	0.0092	0.0138	-1.2068
1	PRODUCTION PROCESS OUTSOURCING	0.0029	0.0010	0.0203	1.1092
1	LOOSE COUPLING THEORY	0.0029	0.0072	0.0146	-0.9201
1	STRUCTURAL EQUATION MODEL	0.0029	0.0092	0.0138	-1.2068
1	INFORMATION TRANSFER	0.0059	0.0020	0.0365	1.5694
1	INTERNET-ENABLED SYSTEMS	0.0059	0.0031	0.0341	0.9415
1	TRENDS AND DIRECTIONS IN OM RESEARCH	0.0029	0.0010	0.0203	1.1092
1	INVENTORY MANAGEMENT	0.0029	0.0010	0.0203	1.1092
